# Time-averaged data for fix 4
# TimeStep v_myPxx v_myPyy v_myPzz v_myPxy v_myPxz v_myPyz
1874000 -207.962 -153.651 -230.455 -27.6653 0.951311 -47.6789
1875000 -140.394 -142.436 -133.73 -25.0747 90.2674 -67.462
1876000 -85.1062 22.6451 -207.856 68.7438 -24.6102 55.7469
1877000 -296.747 -161.938 -46.5329 17.0286 -15.5564 -56.0873
1878000 -103.823 -48.4366 -76.0754 7.2669 -92.0915 -64.4323
1879000 -347.432 -206.28 -145.153 69.8385 -2.44747 -102.653
1880000 -283.179 -171.459 -191.947 18.8499 -53.4911 -75.2543
1881000 -55.4776 -142.136 -89.5304 41.4214 -9.99553 -25.9879
1882000 -31.3753 -124.293 -46.9938 87.5793 68.6798 -80.3178
1883000 -100.064 -104.813 15.2796 -8.89577 40.4349 -15.8707
1884000 -8.48768 10.9484 24.0116 -56.3983 25.0661 -22.2121
1885000 -47.8231 -133.081 -64.1625 50.5469 -39.7913 2.71921
1886000 -43.1618 -25.2274 4.6953 4.76788 21.1635 -30.4808
1887000 -84.1568 -121.344 17.0372 -40.2689 92.1002 -6.16654
1888000 -79.2134 -130.412 20.6552 7.94657 -20.7714 35.6298
1889000 -99.9834 31.7762 29.6368 116.199 57.8424 -1.10071
1890000 -75.7015 41.1263 75.617 15.7289 40.4938 99.2295
1891000 20.1011 192.019 103.737 11.0424 1.72509 118.469
1892000 -109.629 64.0693 76.4723 -13.2327 8.87358 -7.5956
1893000 -115.981 146.156 -110.649 -21.8477 18.5693 31.8174
1894000 -61.7524 -5.79787 -15.2448 -83.1151 6.51453 5.37523
1895000 -193.791 -91.1105 -99.3082 -30.4559 53.1432 22.6658
1896000 -205.454 -57.1474 -105.425 -91.1122 27.0885 0.868868
1897000 -255.478 -259.078 -191.553 -90.2936 -13.3316 33.5783
1898000 -227.104 -96.5627 -120.768 -82.2491 -35.8448 -27.9074
1899000 4.42894 71.7993 130.291 54.3309 39.634 -57.8907
1900000 -139 -170.143 28.6817 -77.6426 -20.7758 -6.6383
1901000 -17.6454 -32.1119 8.89385 -55.9058 -9.89141 -7.77907
1902000 -18.3636 -21.1523 -0.143949 21.4788 7.70285 -8.97577
1903000 -41.9273 231.293 41.9647 -96.5382 31.8006 -37.745
1904000 -154.58 -14.9115 66.5244 -75.1209 12.5117 26.8685
1905000 -91.8363 117.027 13.1181 -74.4342 73.6453 -74.465
1906000 -38.9141 -39.4965 32.6678 -111.244 -62.4745 -61.6622
1907000 -31.284 82.1687 79.392 -146.001 21.0442 -21.4019
1908000 -17.4106 -20.8924 44.4765 4.70819 41.6772 122.62
1909000 -33.5846 -28.3886 -173.387 -103.77 78.8539 59.1152
1910000 -155.035 -142.876 -134.108 -78.8973 76.0577 24.4192
1911000 -130.949 -180.501 -191.454 -22.7442 6.8551 56.433
1912000 -84.3308 -150.633 -92.1538 -64.1322 60.5335 52.415
1913000 -200.179 -103.174 21.3231 -127.894 -3.23683 128.825
1914000 -87.325 -66.6638 106.106 -78.4284 19.6698 -16.1125
1915000 -24.9182 -117.59 75.3931 -39.1157 77.3326 -4.97491
1916000 -80.0966 -43.7826 82.5702 14.0471 -20.5736 -85.8462
1917000 -49.9248 -16.9724 -0.962852 -96.6702 26.4563 -68.8019
1918000 -112.875 -29.8394 22.086 -112.705 -53.7944 -41.8552
1919000 -30.5259 5.07776 60.9528 -60.2462 17.7997 -4.34994
1920000 -89.6424 -152.518 -145.723 -132.996 -17.1602 37.0734
1921000 -208.514 -65.7325 -57.2883 -28.3681 39.8482 58.1109
1922000 -174.055 -26.1622 -26.3044 -128.276 107.166 -59.1796
1923000 -131.166 -129.527 -69.2638 -47.8961 13.5955 -13.8336
1924000 -152.174 -218.185 -86.2344 21.8951 -28.7177 -64.7737
1925000 -186.506 -206.167 -177.884 45.5102 24.1245 -33.6071
1926000 -89.5368 -16.4432 -62.4989 -34.3642 18.4846 -37.7137
1927000 -297.6 -55.9817 -73.4107 -47.178 45.9062 35.7763
1928000 -179.441 -67.0529 -11.7576 -32.7048 -16.2046 3.59403
1929000 -156.171 -64.8683 -79.7236 26.5135 -3.82343 10.626
1930000 -83.6617 -106.106 -105.396 49.2151 32.2529 40.6185
1931000 -93.0995 -103.261 0.881269 68.3486 24.4592 68.0283
1932000 -84.2383 40.874 -61.2469 -27.5704 97.6773 33.6291
1933000 -76.6569 -161.337 -47.7655 -87.0089 49.3062 -40.3172
1934000 -212.58 -107.278 -79.3251 14.12 -36.5621 -0.47811
1935000 -72.178 -139.193 -75.704 50.1506 30.4119 10.1305
1936000 -148.086 -39.5784 -126.875 132.927 60.5814 40.7689
1937000 -152.673 13.9136 -83.9319 30.9216 30.3425 29.8221
1938000 -26.7158 -19.4091 -60.0537 -74.3432 -40.1375 6.33324
1939000 -105.357 60.5559 -8.7593 -24.8232 33.9461 38.3201
1940000 -187.705 -31.0773 -58.8342 23.0585 32.1367 16.6259
1941000 -92.2064 78.8858 5.73118 -3.45703 51.1771 -32.1043
1942000 -93.4207 66.3369 79.6244 -25.253 2.77941 42.6928
1943000 -87.3732 26.8424 51.3927 13.0979 71.7814 13.4657
1944000 -164.427 -99.0128 -87.1169 -16.7685 26.2497 35.1222
1945000 -170.014 -30.7131 48.4021 -83.9885 114.754 65.4444
1946000 -241.808 -152.318 -130.659 -47.1167 59.9852 -31.5905
1947000 -133.215 -227.534 -88.8301 -30.7422 58.822 7.91051
1948000 -122.551 -77.6721 -33.7687 51.2576 32.8183 -82.4867
1949000 -49.3702 -11.8496 -37.2295 -26.5925 -4.65298 93.2838
1950000 34.505 -15.465 -14.9527 -7.81414 1.72458 -19.4396
1951000 -117.981 -51.127 -4.81197 -66.3818 2.78436 11.9818
1952000 -151.46 -157.131 -95.6093 91.4977 -69.1137 -22.3008
1953000 -152.212 -110.747 -132.997 5.82266 -38.4095 -56.5547
1954000 54.5585 -90.6704 -1.51895 1.03035 4.85436 23.9498
1955000 34.4857 -32.2099 -85.089 -28.0458 41.4745 16.7391
1956000 13.1801 -30.6793 56.7037 41.1913 11.2419 3.26784
1957000 -33.1343 -95.2731 -75.7375 69.4412 23.3137 56.9856
1958000 -175.826 -17.8558 -7.90345 36.519 -26.2413 69.5209
1959000 -112.816 -133.557 -19.999 63.8182 -8.62502 52.4059
1960000 -103.434 -125.7 -46.8636 73.9435 -1.87767 81.2877
1961000 -43.0551 -169.89 -64.9919 21.2392 14.8663 64.8184
1962000 -56.2936 -86.9558 -100.332 34.7325 -26.8323 31.2129
1963000 -160.634 -9.74365 -71.4984 41.4721 47.0226 35.5294
1964000 -137.551 27.3183 -32.8221 26.7373 -7.41848 -40.8884
1965000 -133.369 -134.001 -83.1031 23.6652 -14.2928 -75.0489
1966000 -118.247 -94.792 -54.3631 -8.41649 -22.217 -20.3171
1967000 -152.04 -142.779 -143.432 58.2959 -24.2366 -35.083
1968000 -26.8541 119.384 -69.8616 29.5067 18.4032 -26.4569
1969000 33.5242 4.61587 -81.4676 -20.6778 68.0657 2.36778
1970000 -36.4684 -9.29965 -19.0829 24.3231 8.34391 16.4661
1971000 -25.4261 50.9316 -48.0305 79.5338 -72.7139 7.93619
1972000 -38.8251 27.7191 -46.3492 -1.43259 -96.5615 43.4756
1973000 4.77703 -41.5164 -91.3946 75.319 -47.4571 48.036
1974000 34.3322 88.9534 -70.7151 140.716 -42.4371 -1.32253
1975000 12.0202 50.0211 66.1707 25.8713 -9.39186 49.8262
1976000 -26.7302 49.9521 75.2874 17.9171 3.99639 93.253
1977000 26.1118 -131.649 -132.555 -6.26729 -41.0459 -43.8369
1978000 -104.129 -59.8059 -128.307 16.2821 -63.8641 28.1723
1979000 -94.0971 -130.835 27.3576 90.8108 -15.7864 -32.8941
1980000 -22.1349 -112.991 48.0173 91.8561 7.56434 10.9298
1981000 -90.973 94.9485 -34.5612 -2.90972 -1.43008 -2.10194
1982000 -21.1098 -88.1586 67.3339 14.0062 16.0672 -39.6458
1983000 -133.847 -106.366 12.554 -13.6972 -2.86261 25.9732
1984000 -33.0313 -46.6328 58.1286 -14.5864 -36.4431 11.8039
1985000 -61.1137 5.55594 106.068 12.888 -12.3542 67.1296
1986000 -148.751 -41.8967 -57.3376 35.8351 -1.22109 -40.2176
1987000 -79.3396 -3.6643 123.191 77.635 30.1106 113.442
1988000 -124.68 -77.1038 -57.7188 13.9662 -84.4734 54.7966
1989000 -155.112 -72.2428 -156.446 -67.8805 -99.8791 62.5913
1990000 -90.1031 -120.468 -138.899 29.7751 -21.4827 83.5746
1991000 -217.222 -192.879 -107.832 -56.0968 -0.577862 80.8684
1992000 -95.1963 -213.996 34.8988 104.762 -37.0321 51.7868
1993000 -197.988 -146.469 28.2026 -82.8634 -16.0478 63.7822
1994000 -122.387 -192.657 -23.5373 -40.4495 -35.8837 13.4027
1995000 -248.068 -86.4209 -82.6739 -42.8908 -44.7368 -4.21194
1996000 -139.169 -149.3 -59.4865 -0.859327 12.4886 -15.8064
1997000 -119.341 -3.12929 70.0681 81.1082 -26.7992 -57.8183
1998000 -96.399 -131.769 -19.9919 91.8185 -9.2766 53.799
1999000 -29.336 -86.4507 -89.0623 15.4831 22.5733 1.33895
2000000 -26.1317 -110.99 -137.701 27.4182 -26.2505 34.463
2001000 -139.162 -262.511 -62.0542 43.3952 -9.57192 8.53919
2002000 -43.59 20.6942 84.0198 35.0363 43.6932 78.32
2003000 -87.1959 -93.688 51.1271 2.45115 12.8045 -55.9854
2004000 -182.665 -112.01 -11.7347 -3.20596 58.8724 -31.4099
2005000 -35.886 -79.7648 39.4926 -7.01518 -35.0302 59.4438
2006000 -227.674 -222.816 -55.6249 -67.8665 12.6348 0.36438
2007000 -210.408 -157.473 -31.1113 17.407 -60.8418 70.4672
2008000 -138.011 -54.1336 -29.2803 37.8374 -49.5975 -10.8505
2009000 7.44992 76.5636 -4.30575 40.7736 34.5606 -50.5522
2010000 -79.5547 -38.5291 -109.592 100.471 -21.066 6.62601
2011000 -185.659 -103.29 -138.894 -7.51664 -17.3041 -11.6486
2012000 -173.738 -70.6448 -130.808 -10.1825 -9.58111 -23.7969
2013000 -154.513 -112.465 -125.017 -49.1379 -32.5771 -81.3483
2014000 -108.964 -101.216 -109.712 -32.0401 -32.288 -91.7502
2015000 -53.4579 -29.9893 -99.3358 17.797 40.4361 31.4985
2016000 -26.4312 0.968762 -107.912 66.9179 98.8411 10.9078
2017000 75.3635 124.841 -53.7204 -65.5219 -11.0954 50.4957
2018000 34.975 28.0801 -6.93498 62.6379 31.0498 -56.1365
2019000 14.8465 3.62778 -130.199 -7.75283 45.1592 37.9527
2020000 28.2216 42.3183 -69.721 -37.2186 -53.6872 39.5154
2021000 19.9375 -15.6329 -50.7248 19.3921 -35.2219 58.5603
2022000 -7.87913 2.86356 36.0765 -39.8074 15.5928 -30.9372
2023000 -47.5984 -40.4053 -34.8177 21.7492 -29.2565 89.5508
2024000 -194.821 -78.372 -115.011 16.8439 -32.5519 28.6218
2025000 -94.6869 128.598 17.1519 6.1979 -33.0579 16.6429
2026000 -55.8515 59.3322 -56.7337 -38.5672 -54.5375 65.4944
2027000 -188.935 -118.381 -209.363 -41.9132 15.4936 60.4551
2028000 -42.5986 -72.107 -48.6629 -13.6824 -58.5689 35.9288
2029000 -93.3313 -90.1252 -120.193 -10.3711 21.1158 -14.0425
2030000 -137.409 -103.8 -237.462 56.3856 80.861 -7.63157
2031000 -111.963 -162.898 -165.162 61.2542 27.412 64.6335
2032000 -89.546 -88.658 -151.562 35.7609 -34.573 61.4699
2033000 -101.558 -102.085 -110.059 22.8193 -17.3273 67.0726
2034000 -44.3161 -48.3984 101.221 27.0329 -78.3594 -11.8326
2035000 -113.837 42.0723 -5.55376 66.4978 35.5115 -48.9953
2036000 -192.114 -100.851 -57.0815 92.0332 -41.367 62.113
2037000 -164.369 -98.9554 -18.8048 129.458 -30.6595 38.3255
2038000 -103.917 70.7543 37.0747 -34.3691 8.41838 29.9629
2039000 -61.0515 51.0609 127.878 -40.3322 -79.2734 -1.61507
2040000 -163.678 -136.488 -102.563 -16.8447 -44.3067 -86.1135
2041000 -176.156 -100.082 9.9003 -66.558 -86.6389 51.1924
2042000 -198.785 -68.5651 -12.6881 34.5547 -1.59775 23.5392
2043000 -114.461 -40.4859 -94.9451 50.5102 73.1948 46.5261
2044000 -163.568 -106.548 -119.037 28.7649 22.0609 20.6718
2045000 -59.5697 -140.452 -38.0741 -31.2521 -31.6449 167.051
2046000 -146.525 9.53899 -76.41 -44.8199 -45.268 13.2038
2047000 6.43802 79.7778 30.6897 60.0579 30.4112 -28.4966
2048000 -83.6772 67.7081 8.50049 56.1939 33.1071 -17.4691
2049000 70.0809 33.9387 79.6463 75.9671 -0.937995 7.54659
2050000 67.2163 101.612 154.944 34.9064 77.6179 -3.07048
2051000 -138.076 -96.7222 -2.40712 -23.0118 10.8598 50.6404
2052000 33.9658 14.8391 -10.1454 59.2231 -54.8481 21.2634
2053000 17.0872 -83.2763 171.057 26.1225 -52.8738 31.0333
2054000 -212.838 -105.182 -132.801 10.2682 -9.74593 16.9607
2055000 -88.7472 -124.448 -78.9158 -64.773 -4.58776 -13.7921
2056000 -94.4629 -69.64 -9.95261 48.9813 -88.1446 -112.492
2057000 -10.5529 -72.7062 -23.1239 -12.9706 -111.71 12.3563
2058000 20.4062 -64.2912 0.672635 -50.4436 48.6521 -74.2495
2059000 -175.763 -281.551 -0.00918596 10.8579 -106.337 -47.1652
2060000 -203.03 -217.481 -151.221 -13.8648 -5.9301 -2.55161
2061000 -70.5117 -95.3695 77.8371 5.45373 -117.191 -106.311
2062000 -175.212 -71.6935 -43.2845 33.475 -26.2055 -56.7959
2063000 -84.4977 -83.171 -134.795 6.6063 -123.747 21.4255
2064000 -6.12478 -83.749 3.27447 -18.7033 -18.4652 30.7164
2065000 -54.8843 -122.955 4.46475 -2.08639 -15.7473 -116.974
2066000 -69.6834 -302.527 -197.168 -87.672 22.9621 38.9873
2067000 -157.839 -261.493 -135.101 10.9229 -24.4356 -49.5284
2068000 -195.189 -203.508 -209.382 -72.3431 -23.9099 58.2798
2069000 -79.8652 -79.0579 -62.786 27.4977 -19.3148 16.5795
2070000 -125.383 -44.1363 -133.419 15.137 -14.4246 34.162
2071000 -69.3934 -130.478 -133.766 68.8768 -11.1569 55.7531
2072000 -145.872 -242.79 -205.165 24.6786 -104.949 19.9683
2073000 -81.6702 -133.803 91.8879 42.3076 -12.0657 -11.6998
2074000 73.0847 12.237 47.8408 -45.5837 -7.27883 -23.1156
2075000 18.6602 -63.9547 -25.8849 -57.8727 0.432311 4.90226
2076000 -59.2155 -12.0838 -74.7414 -48.6478 34.4587 52.5054
2077000 125.046 80.5687 -29.5962 -46.412 68.4189 16.6112
2078000 -13.7971 84.6714 -79.7896 -6.41095 -40.4355 21.8621
2079000 48.9762 34.1099 8.04197 -89.2779 29.0288 88.2747
2080000 -44.1255 -61.6702 -22.1726 -31.8655 0.0138905 -31.8056
2081000 -5.49948 -74.139 -20.1844 30.8404 -51.8534 47.6119
2082000 16.8682 15.8095 -163.312 -23.4993 -53.6217 0.426762
2083000 -114.194 -18.92 -122.944 -87.6683 -59.1723 40.6618
2084000 -69.5357 -45.4565 -41.4352 18.5087 -118.33 66.8978
2085000 -175.173 -175.338 -179.048 34.9966 -32.9063 21.0632
2086000 -67.673 -120.67 -45.1525 57.9393 -81.1024 29.3942
2087000 80.0975 105.94 -153.529 -71.5413 -71.9954 87.5894
2088000 -125.247 58.8336 -124.448 -81.8053 -140.633 8.5096
2089000 -71.0815 -72.2744 -62.2503 29.4283 -99.2878 -78.1576
2090000 -76.0841 -86.2816 -154.798 22.816 -79.5281 -59.7298
2091000 -158.62 -150.345 -201.482 50.219 10.2148 -60.6814
2092000 -136.334 -64.5122 -189.474 39.3472 59.8168 99.3732
2093000 18.2227 -57.2237 -56.6708 17.9453 99.5091 19.9608
2094000 -41.9458 50.2414 -27.5234 51.5358 17.0298 99.9625
2095000 -93.433 -97.5542 -110.507 27.0685 -25.1192 -0.596974
2096000 -110.622 -31.5271 -70.3574 134.689 -75.1623 54.9692
2097000 -100.705 -46.372 38.3116 50.6926 -55.2219 51.223
2098000 -15.8098 -48.1667 -24.0495 86.5161 -23.9512 58.4124
2099000 -125.237 -217.977 -148.42 -16.1541 -29.7034 14.0606
2100000 -190.914 -218.049 -185.213 -27.6519 -76.7612 -12.0184
2101000 -164.558 -198.137 -229.474 15.9839 -24.5068 -39.2499
2102000 -47.5559 -113.72 -91.5652 -8.78803 50.9544 1.62652
2103000 -88.4589 -208.689 -155.825 -33.0989 -34.2073 13.9574
2104000 -107.684 -6.73173 -51.4272 11.6575 -57.8698 14.967
2105000 -214.972 -200.257 -116.523 5.52196 -3.92007 54.4675
2106000 -50.1714 -35.9293 -42.555 -54.1666 -22.6188 -0.631914
2107000 -96.5194 -48.4581 -26.8966 -79.9606 -71.3175 -4.57092
2108000 -85.1604 -100.237 -220.566 -50.633 -48.6346 35.2671
2109000 -36.0076 -97.6381 -118.434 -46.1052 -14.9271 112.998
2110000 -109.407 -86.2344 -119.027 -33.3354 -47.4209 39.9754
2111000 -149.562 -17.3955 -110.564 -54.5236 -9.3617 3.83083
2112000 -173.496 -103.638 -166.83 -47.2513 -62.6704 -31.3573
2113000 -53.0387 -218.03 -106.538 -36.2194 -19.8802 63.293
2114000 -164.305 -189.774 -259.561 1.31067 -45.9908 53.7531
2115000 -115.173 -147.793 -75.8501 66.715 38.8483 41.9153
2116000 -77.085 -177.571 -128.594 3.28622 66.7608 44.24
2117000 -54.2078 -66.9599 -108.097 22.2417 -55.0852 32.3732
2118000 100.063 -130.886 -71.3274 9.91989 21.8035 -11.2258
2119000 23.4101 50.0774 -68.9388 -22.61 26.4713 38.2701
2120000 -30.3256 61.093 0.459136 -76.4807 4.67566 72.6791
2121000 -73.8571 -23.4443 19.2781 -66.9051 13.1894 57.2196
2122000 131.974 68.3961 45.1778 -8.56735 -26.0339 41.553
2123000 -29.8835 -36.3656 -73.8144 13.4065 -41.9393 52.3264
2124000 12.2041 -41.2589 -49.5458 -12.8878 46.449 75.0242
2125000 -132.561 -196.054 -30.1484 -117.238 -29.6184 21.7002
2126000 43.5161 -37.4339 14.0302 34.178 23.1206 62.643
2127000 32.9554 95.9787 181.369 105.124 90.2943 33.4879
2128000 -4.37607 -33.0735 -64.4394 80.965 26.9243 98.374
2129000 54.1137 13.3575 -187.403 66.7666 11.739 19.9219
2130000 78.71 -69.9068 109.223 -40.3323 56.3305 35.4335
2131000 42.8876 116.711 23.2797 -16.3104 -23.969 -61.1006
2132000 26.6913 19.447 209.113 67.2527 9.7581 -116.435
2133000 110.181 -14.7432 127.707 -81.9138 -61.5521 -10.7699
2134000 14.4998 -43.0908 -190.75 -30.6407 -82.5488 -1.39515
2135000 -69.3204 -5.02955 38.4608 -36.005 7.29325 5.29126
2136000 172.452 155.297 131.314 -78.2515 -5.08948 53.915
2137000 -30.6976 114.717 102.408 9.12977 -48.447 -0.842449
2138000 79.4933 92.148 99.2152 25.1331 -81.7904 -7.57521
2139000 99.7249 -54.1583 -22.9796 59.8222 0.693229 -64.6166
2140000 12.4246 -130.123 -0.242147 44.3974 -29.1537 -21.6056
2141000 -11.5726 -271.321 -116.667 -13.9161 10.0269 64.1604
2142000 -92.6721 -134.958 -9.78287 -55.382 17.9031 23.366
2143000 37.2799 -116.94 -26.5264 -15.4784 -5.9174 64.0322
2144000 -32.918 -108.362 -17.1293 -56.698 5.48882 -37.9696
2145000 -130.487 -86.6312 -109.289 -24.6582 51.5691 28.842
2146000 -169.255 -185.773 -148.333 -73.4396 -109.44 56.8526
2147000 -133.802 -264.233 -108.371 -33.0465 -64.5619 -70.4302
2148000 -177.246 -242.312 -203.151 60.6745 -133.731 -81.3011
2149000 -36.8091 -43.1885 -74.6137 -28.3464 -98.4141 55.126
2150000 -4.12734 -78.5886 -143.479 11.0245 -84.6176 40.6737
2151000 7.09328 -224.716 -46.3788 4.05757 -10.6373 24.0837
2152000 -60.0529 -88.0413 -70.5908 19.3021 24.1574 -35.4273
2153000 -219.341 -234.356 -195.279 41.1028 94.7716 44.7069
2154000 -61.955 -144.721 -4.49902 -73.0859 85.8643 34.6878
2155000 12.4242 -85.0713 49.3657 1.5813 88.5653 92.0361
2156000 146.889 -21.1692 -48.2478 -67.2334 48.7652 -14.2561
2157000 69.9456 115.271 19.6418 -47.8477 70.6126 15.9222
2158000 -130.21 74.0003 -120.374 -28.4304 -9.55595 87.7427
2159000 -24.4038 159.169 -55.4928 0.759855 3.4811 57.6801
2160000 -11.1981 7.6392 -5.6583 15.3889 -2.99295 79.713
2161000 66.5093 117.265 -87.5241 6.89366 97.0325 6.92238
2162000 -63.1441 6.12196 63.0929 14.1615 -80.6502 31.923
2163000 123.565 65.8415 64.8408 33.4495 -35.0327 2.78241
2164000 -62.4623 -15.8567 -26.8087 18.7474 13.758 106.768
2165000 37.1291 28.0902 -60.7506 -47.1416 -31.6161 2.55038
2166000 34.6246 -62.2961 77.9248 38.2392 -27.1361 -85.7155
2167000 17.9419 -91.7381 -59.586 -0.235802 -59.5849 2.20774
2168000 -120.944 -21.7587 -9.50937 -11.9267 6.33479 -82.3462
2169000 -38.4591 90.7999 -6.09952 -98.9828 38.0009 75.2867
2170000 -115.999 13.6151 9.41795 -11.4793 -49.9403 -31.5693
2171000 150.95 -19.2483 97.5209 -5.64427 46.3583 78.1614
2172000 -128.541 12.9137 -3.27752 -51.6913 -28.0809 82.4437
2173000 -46.8705 -173.788 -25.7088 -130.445 -39.7212 53.4267
2174000 113.874 2.15605 70.272 -80.0607 -23.0616 38.2008
2175000 -169.791 -76.4383 -33.3616 -81.3201 65.873 36.754
2176000 -7.82207 103.466 104.916 -147.351 107.796 27.3528
2177000 -44.2246 -168.712 -77.5053 -144.499 122.111 62.3624
2178000 -154.136 -148.953 -3.86782 -12.4992 71.8017 8.62709
2179000 -40.8474 -168.206 -60.8108 -22.7577 50.6522 44.4957
2180000 -108.45 -99.0553 -218.922 -50.6118 52.1035 -84.7648
2181000 -43.8872 -68.4722 -8.0095 9.22952 7.74863 -14.8938
2182000 -2.9457 -57.3911 82.2873 0.731284 13.0289 -56.5115
2183000 -15.0563 -62.2983 -30.3888 -7.87301 -1.52426 -6.97438
2184000 -256.815 -244.439 -85.3118 38.9306 -46.9372 -1.86843
2185000 -108.105 -17.2088 13.3761 -9.4475 -63.0247 -2.68665
2186000 -68.7967 -117.145 64.8781 -32.6186 -23.1494 -63.5792
2187000 27.6965 24.6257 -34.4766 87.4322 -69.4807 12.409
2188000 -8.38624 6.05925 38.7745 -0.00639456 73.2054 -26.4442
2189000 59.5999 -43.7709 -59.1254 5.25071 -10.2851 -90.4647
2190000 -105.464 -65.6884 -85.877 73.5207 36.527 58.0071
2191000 -150.019 -148.167 -114.698 106.731 -40.5478 71.4786
2192000 -22.2117 -183.51 -50.354 -10.2984 -30.8592 -12.6136
2193000 -143.291 23.5507 -27.6424 47.4065 5.51162 24.679
2194000 -136.117 -83.1988 -142.803 97.0637 -47.7201 -15.1689
2195000 -193.529 -174.47 -78.8411 65.8319 13.5636 88.4465
2196000 -133.308 -139.741 -103.393 30.5261 -69.8734 -23.64
2197000 -104.859 -209.889 -104.56 -40.2406 -100.279 8.05092
2198000 -114.2 -39.9206 -112.583 -42.7236 -56.2914 16.0955
2199000 -124.137 -173.809 -138.623 -39.5313 -20.3548 23.7834
2200000 53.0239 -69.2581 -37.9747 19.3204 -48.4289 -42.7953
2201000 -120.394 -166.812 -58.1244 -1.62535 -19.2875 -23.0555
2202000 -13.9535 34.6076 -37.9518 37.0648 61.7705 24.5818
2203000 -63.9028 -4.99329 1.1 42.7358 10.9199 44.0427
2204000 17.1341 97.8696 -3.97406 -60.1896 6.96351 -15.2599
2205000 89.1537 55.037 35.8104 -70.5548 -36.9299 -76.4468
2206000 34.016 41.4728 52.648 -45.1015 27.8964 59.6466
2207000 58.5583 27.6388 23.8665 -42.3089 -0.395576 129.49
2208000 11.3502 76.6774 115.705 -29.6427 -17.2306 -23.0407
2209000 58.526 19.3175 38.0694 -113.444 42.8467 -45.6771
2210000 11.1358 63.2203 -6.33126 -10.3396 6.96574 17.0186
2211000 -126.78 -29.8365 2.06639 -64.6123 17.7264 36.584
2212000 -106.18 -109.79 70.5024 -74.6924 -3.33173 -43.3008
2213000 25.4924 -160.58 47.06 -18.7498 -18.6265 32.6632
2214000 -87.7621 -211.749 -40.2564 -104.343 18.0743 24.0482
2215000 -67.013 -219.772 42.8005 -25.0398 -11.3659 53.2405
2216000 -92.3188 -306.726 -72.8931 -11.7294 -67.6463 102.761
2217000 -162.475 -179.413 -111.602 4.72086 -26.3593 -28.6822
2218000 -177.525 -251.432 -129.943 16.855 -12.6191 7.17194
2219000 -77.6535 -69.6499 -28.2881 -28.8994 -29.9861 73.7575
2220000 -147.317 -140.952 -177.406 -81.5036 29.8847 -14.6757
2221000 -104.308 -160.261 18.1765 -23.3861 22.9169 43.6112
2222000 5.00387 -65.7036 62.1271 24.2002 69.7942 -8.34737
2223000 13.5641 67.3374 -51.0641 -55.9193 40.8017 13.5945
2224000 -213.513 -132.149 -131.936 -0.415774 -12.4212 -100.877
2225000 -304.752 -158.701 -41.9043 21.2484 27.3334 -53.9962
2226000 -157.599 -78.3529 -28.2846 -6.10516 4.71994 -30.4051
2227000 -68.6417 65.9598 -75.2493 61.9853 77.941 -37.5841
2228000 -244.495 -111.386 -170.851 35.9287 17.1834 36.2528
2229000 -159.517 -238.995 -178.932 27.532 -9.2229 -4.89873
2230000 -180.506 -122.916 26.7633 25.2441 -56.575 31.0589
2231000 -63.4654 -35.3391 -32.0781 82.7471 -65.4776 -10.8213
2232000 -121.712 -36.3481 91.6699 -24.8022 -27.4473 -31.7274
2233000 10.289 96.0772 -28.4239 -1.07009 -22.553 39.1484
2234000 -86.841 -10.4272 44.6799 -25.3726 13.583 56.2975
2235000 -18.1859 -51.503 -89.3218 -33.6722 -94.3842 43.233
2236000 -108.181 -151.435 80.1223 -57.162 33.0757 29.1926
2237000 -186.351 -63.5625 24.4247 118.474 -92.7413 6.64061
2238000 -208.356 -18.2315 53.3919 -9.01542 -39.0363 25.7521
2239000 -151.866 -135.414 -48.2621 -18.1636 -17.9431 -37.189
2240000 -1.99981 -134.77 73.451 3.32233 -4.19342 40.1965
2241000 -54.3463 -213.059 -222.702 12.1785 -49.8029 -18.5199
2242000 -2.47685 -66.2401 -184.264 -30.4452 -61.0045 7.36606
2243000 100.701 -171.925 -215.412 -28.2925 -19.843 6.80943
2244000 -101.329 -99.9403 -49.7593 -58.8151 -45.4456 14.2327
2245000 -20.9319 -125.23 -113.825 30.744 -26.0971 -26.4697
2246000 -33.0414 -30.8151 19.2358 9.15448 -11.2594 -42.743
2247000 -65.6877 -99.2995 62.2824 -41.0053 18.0401 -30.7286
2248000 -121.194 -172.163 -144.501 37.8339 70.4237 -52.9083
2249000 9.687 -200.53 -148.31 48.5697 11.8524 -33.9959
2250000 -151.781 -155.279 -144.654 11.2092 16.6156 10.8287
2251000 -109.091 -105.099 -86.9912 30.7294 -41.1374 -19.4115
2252000 -108.034 -237.266 -77.4336 62.8427 -31.7161 -30.022
2253000 -89.6908 -55.1118 -83.0187 19.1265 5.45788 -19.0823
2254000 -130.95 -148.385 -37.8607 21.1443 54.8184 -33.995
2255000 -88.6173 -178.142 -77.2285 -77.6612 6.26461 -50.0874
2256000 -40.8558 -229.548 -173.356 -9.33627 19.5073 46.5936
2257000 -64.9404 -82.1783 -121.613 -38.813 12.0299 -23.8111
2258000 -90.294 -58.3567 -143.871 -69.8762 -35.9347 -5.09754
2259000 -53.8251 45.6434 -93.5943 -3.25986 -2.64235 6.47842
